question_id,title,body,tags,creation_date,score,view_count,answer_count,is_answered
784929,What does the !! (double exclamation mark) operator do in JavaScript?,"<p>I saw this code:</p>
<pre class=""lang-js prettyprint-override""><code>this.vertical = vertical !== undefined ? !!vertical : this.vertical;
</code></pre>
<p>It seems to be using <code>!!</code> as an operator, which I don't recognize. What does it do?</p>
","['javascript', 'operators']",1240560838,4210,970526,37,True
14415881,How can I pair socks from a pile efficiently?,"<p>Yesterday I was pairing the socks from the clean laundry and figured out the way I was doing it is not very efficient. I was doing a naive search — picking one sock and &quot;iterating&quot; the pile in order to find its pair. This requires iterating over n/2 * n/4 = n<sup>2</sup>/8 socks on average.</p>
<p>As a computer scientist I was thinking what I could do? Sorting (according to size/color/...) of course came to mind to achieve an O(NlogN) solution.</p>
<p>Hashing or other not-in-place solutions are not an option, because I am not able to duplicate my socks (though it could be nice if I could).</p>
<p><strong>So, the question is basically:</strong></p>
<p>Given a pile of <code>n</code> pairs of socks, containing <code>2n</code> elements (assume each sock has exactly one matching pair), what is the best way to pair them up efficiently with up to logarithmic extra space? (I believe I can remember that amount of info if needed.)</p>
<p>I am seeking an answer that addresses the following aspects:</p>
<ul>
<li>A general <em>theoretical</em> solution for a huge number of socks.</li>
<li>The actual number of socks is not that large, I don't believe my spouse and I have more than 30 pairs. (And it is fairly easy to distinguish between my socks and hers; can this be used as well?)</li>
<li>Is it equivalent to the <a href=""http://en.wikipedia.org/wiki/Element_distinctness_problem"" rel=""nofollow noreferrer"">element distinctness problem</a>?</li>
</ul>
","['algorithm', 'sorting', 'language-agnostic', 'matching']",1358609675,4205,443145,39,True
671118,What exactly is RESTful programming?,"<p>What exactly is RESTful programming?</p>

","['rest', 'http', 'architecture', 'definition']",1237733139,4199,1745559,35,True
1911109,How do I clone a specific Git branch?,"<p>Git clone will clone remote branch into local.</p>
<p>Is there any way to clone a specific branch by myself without switching branches on the remote repository?</p>
","['git', 'branch', 'git-clone']",1260918410,4186,5365491,7,True
154059,How do I check for an empty/undefined/null string in JavaScript?,"<p>Is there a <code>string.Empty</code> in JavaScript, or is it just a case of checking for <code>&quot;&quot;</code>?</p>
","['javascript', 'null', 'is-empty']",1222795065,4140,5838851,56,True
638975,How do I tell if a file does not exist in Bash?,"<p>This checks if a file exists:</p>
<pre><code>#!/bin/bash

FILE=$1     
if [ -f $FILE ]; then
   echo &quot;File $FILE exists.&quot;
else
   echo &quot;File $FILE does not exist.&quot;
fi
</code></pre>
<p>How do I only check if the file does <strong>not</strong> exist?</p>
","['bash', 'file-io', 'scripting']",1236869323,4138,3370258,21,True
1098040,Checking if a key exists in a JavaScript object?,"<p>How do I check if a particular key exists in a JavaScript object or array?</p>

<p>If a key doesn't exist, and I try to access it, will it return false? Or throw an error?</p>
","['javascript', 'arrays', 'object']",1247059292,4133,3792874,33,True
9081,grep: show lines surrounding each match,"<p>How do I <code>grep</code> and show the preceding and following 5 lines surrounding each matched line?</p>
","['search', 'logging', 'grep', 'command-line-interface']",1218563732,4130,1668783,13,True
363681,How do I generate random integers within a specific range in Java?,"<p>How do I generate a random <code>int</code> value in a specific range?</p>
<p>The following methods have bugs related to integer overflow:</p>
<pre class=""lang-java prettyprint-override""><code>randomNum = minimum + (int)(Math.random() * maximum);
// Bug: `randomNum` can be bigger than `maximum`.
</code></pre>
<pre class=""lang-java prettyprint-override""><code>Random rn = new Random();
int n = maximum - minimum + 1;
int i = rn.nextInt() % n;
randomNum =  minimum + i;
// Bug: `randomNum` can be smaller than `minimum`.
</code></pre>
","['java', 'random', 'integer']",1229106057,4129,5324101,59,True
157944,Create ArrayList from array,"<pre class=""lang-java prettyprint-override""><code>Element[] array = {new Element(1), new Element(2), new Element(3)};
</code></pre>
<p>How do I convert the above variable of type <code>Element[]</code> into a variable of type <a href=""https://docs.oracle.com/en/java/javase/11/docs/api/java.base/java/util/ArrayList.html"" rel=""noreferrer""><code>ArrayList&lt;Element&gt;</code></a>?</p>
<pre class=""lang-java prettyprint-override""><code>ArrayList&lt;Element&gt; arrayList = ...;
</code></pre>
","['java', 'arrays', 'arraylist', 'type-conversion']",1222871912,4127,1887519,42,True
520650,Make an existing Git branch track a remote branch?,"<p>I know how to make a new branch that tracks remote branches, but <strong>how do I make an existing branch track a remote branch?</strong></p>

<p>I know I can just edit the <code>.git/config</code> file, but it seems there should be an easier way.</p>
","['git', 'branch', 'git-branch']",1233933244,4109,1918434,23,True
3010840,Loop through an array in JavaScript,"<p>In Java, you can use a <code>for</code> loop to traverse objects in an array as follows:</p>
<pre><code>String[] myStringArray = {&quot;Hello&quot;, &quot;World&quot;};
for (String s : myStringArray) {
    // Do something
}
</code></pre>
<p>Can I do the same in JavaScript?</p>
","['javascript', 'arrays', 'loops', 'for-loop']",1276128267,4089,5524639,46,True
13375357,Proper use cases for Android UserManager.isUserAGoat()?,"<p>I was looking at the new APIs introduced in <a href=""http://en.wikipedia.org/wiki/Android_version_history#Android_4.1.2F4.2_Jelly_Bean"" rel=""noreferrer"">Android 4.2</a>.
While looking at the <a href=""http://developer.android.com/reference/android/os/UserManager.html"" rel=""noreferrer""><code>UserManager</code></a> class I came across the following method:</p>

<blockquote>
<pre><code>public boolean isUserAGoat()
</code></pre>
  
  <p>Used to determine whether the user making this call is subject to teleportations.</p>
  
  <p>Returns whether the user making this call is a goat.</p>
</blockquote>

<p>How and when should this be used?</p>
","['java', 'android', 'usermanager']",1352882041,4051,375740,12,True
423379,How can I use a global variable in a function?,"<p>How do I create or use a global variable inside a function?</p>
<p>How do I use a global variable that was defined in one function inside other functions?</p>
<hr />
<p><sub>Failing to use the <code>global</code> keyword where appropriate often causes <code>UnboundLocalError</code>. The precise rules for this are explained at <a href=""https://stackoverflow.com/questions/370357"">UnboundLocalError on local variable when reassigned after first use</a>. Generally, please close other questions as a duplicate of <em>that</em> question when an explanation is sought, and <em>this</em> question when someone simply needs to know the <code>global</code> keyword.</sub></p>
","['python', 'global-variables', 'scope']",1231393502,4039,4227560,27,True
46898,How do I efficiently iterate over each entry in a Java Map?,"<p>If I have an object implementing the <code>Map</code> interface in Java and I wish to iterate over every pair contained within it,  what is the most efficient way of going through the map?</p>

<p>Will the ordering of elements depend on the specific map implementation that I have for the interface?</p>
","['java', 'dictionary', 'collections', 'iteration']",1220649168,4030,3544296,46,True
588004,Is floating-point math broken?,"<p>Consider the following code:</p>
<pre class=""lang-none prettyprint-override""><code>0.1 + 0.2 == 0.3  -&gt;  false
</code></pre>
<pre class=""lang-none prettyprint-override""><code>0.1 + 0.2         -&gt;  0.30000000000000004
</code></pre>
<p>Why do these inaccuracies happen?</p>
","['math', 'floating-point', 'language-agnostic', 'precision', 'floating-accuracy']",1235597942,4022,611187,36,True
1143796,Remove a file from a Git repository without deleting it from the local filesystem,"<p>I want to remove a file from my repository.</p>
<pre><code>git rm file_to_remove.txt
</code></pre>
<p>will remove the file from the repository, but it will also remove the file from the local file system. How do I remove this file from the repo <strong>without</strong> deleting my local copy of the file?</p>
","['git', 'repository', 'remote-server', 'delete-file', 'git-rm']",1247842603,4021,1312967,15,True
1394797,"Move existing, uncommitted work to a new branch in Git","<p>I started some work on a new feature and after coding for a bit, I decided this feature should be on its own branch. </p>

<p>How do I move the existing uncommitted changes to a new branch and reset my current one?</p>

<p>I want to reset my current branch while preserving existing work on the new feature.</p>
","['git', 'git-branch', 'git-stash', 'git-reset']",1252425425,4010,1154543,14,True
278192,View the change history of a file using Git versioning,"<p>How do I view the history of an individual file with complete details of what has changed?</p>
<p><code>git log -- [filename]</code> shows me the commit history of a file, but how do I see the file content that changed?</p>
","['git', 'git-log']",1226331752,3979,2608912,27,True
415511,How do I get the current time in Python?,"<p>How do I get the current time in Python?</p>
","['python', 'datetime', 'time']",1231217663,3973,4706892,54,True
57483,What are the differences between a pointer variable and a reference variable?,"<p>What is the difference between a pointer variable and a reference variable?</p>
","['c++', 'pointers', 'reference', 'c++-faq']",1221163437,3947,1278726,44,True
951021,What is the JavaScript version of sleep()?,"<p>Is there a better way to engineer a <code>sleep</code> in JavaScript than the following <code>pausecomp</code> function (<a href=""http://www.sean.co.uk/a/webdesign/javascriptdelay.shtm"" rel=""noreferrer"">taken from here</a>)?</p>

<pre><code>function pausecomp(millis)
{
    var date = new Date();
    var curDate = null;
    do { curDate = new Date(); }
    while(curDate-date &lt; millis);
}
</code></pre>

<p>This is not a duplicate of <a href=""https://stackoverflow.com/questions/758688/sleep-in-javascript-delay-between-actions"">Sleep in JavaScript - delay between actions</a>; I want a <em>real sleep</em> in the middle of a function, and not a delay before a piece of code executes.</p>
","['javascript', 'sleep']",1244126470,3945,5278378,97,True
29482,How do I cast int to enum in C#?,"<p>How do I cast an <code>int</code> to an <code>enum</code> in C#?</p>
","['c#', 'enums', 'casting', 'integer']",1219809501,3943,2154795,30,True
6470428,How can I catch multiple exceptions in one line? (in the &quot;except&quot; block),"<p>I know that I can do:</p>
<pre><code>try:
    # do something that may fail
except:
    # do this if ANYTHING goes wrong
</code></pre>
<p>I can also do this:</p>
<pre><code>try:
    # do something that may fail
except IDontLikeYouException:
    # say please
except YouAreTooShortException:
    # stand on a ladder
</code></pre>
<p>But if I want to do the same thing inside two different exceptions, the best I can think of right now is to do this:</p>
<pre><code>try:
    # do something that may fail
except IDontLikeYouException:
    # say please
except YouAreBeingMeanException:
    # say please
</code></pre>
<p>Is there a way that I can do something like this (since the action to take in both exceptions is to <code>say please</code>):</p>
<pre><code>try:
    # do something that may fail
except IDontLikeYouException, YouAreBeingMeanException:
    # say please
</code></pre>
<p>Now this really won't work, as it matches the syntax for:</p>
<pre><code>try:
    # do something that may fail
except Exception, e:
    # say please
</code></pre>
<p>So, my effort to catch the two distinct exceptions doesn't exactly come through.</p>
<p>Is there a way to do this?</p>
","['python', 'exception']",1308930908,3942,1615616,6,True
123198,How do I copy a file?,"<p>How do I copy a file in Python?</p>
","['python', 'file', 'copy', 'filesystems', 'file-copying']",1222197828,3928,4038405,21,True
7172784,How do I POST JSON data with cURL?,"<p>I use Ubuntu and installed <a href=""https://en.wikipedia.org/wiki/CURL"" rel=""noreferrer"">cURL</a> on it. I want to test my Spring REST application with cURL. I wrote my POST code at the Java side. However, I want to test it with cURL. I am trying to post a JSON data. Example data is like this:</p>
<pre><code>{&quot;value&quot;:&quot;30&quot;,&quot;type&quot;:&quot;Tip 3&quot;,&quot;targetModule&quot;:&quot;Target 3&quot;,&quot;configurationGroup&quot;:null,&quot;name&quot;:&quot;Configuration Deneme 3&quot;,&quot;description&quot;:null,&quot;identity&quot;:&quot;Configuration Deneme 3&quot;,&quot;version&quot;:0,&quot;systemId&quot;:3,&quot;active&quot;:true}
</code></pre>
<p>I use this command:</p>
<pre class=""lang-none prettyprint-override""><code>curl -i \
    -H &quot;Accept: application/json&quot; \
    -H &quot;X-HTTP-Method-Override: PUT&quot; \
    -X POST -d &quot;value&quot;:&quot;30&quot;,&quot;type&quot;:&quot;Tip 3&quot;,&quot;targetModule&quot;:&quot;Target 3&quot;,&quot;configurationGroup&quot;:null,&quot;name&quot;:&quot;Configuration Deneme 3&quot;,&quot;description&quot;:null,&quot;identity&quot;:&quot;Configuration Deneme 3&quot;,&quot;version&quot;:0,&quot;systemId&quot;:3,&quot;active&quot;:true \
    http://localhost:8080/xx/xxx/xxxx
</code></pre>
<p>It returns this error:</p>
<pre class=""lang-none prettyprint-override""><code>HTTP/1.1 415 Unsupported Media Type
Server: Apache-Coyote/1.1
Content-Type: text/html;charset=utf-8
Content-Length: 1051
Date: Wed, 24 Aug 2011 08:50:17 GMT
</code></pre>
<p>The error description is this:</p>
<blockquote>
<p><em>The server refused this request because the request entity is in a format not supported by the requested resource for the requested method ().</em></p>
</blockquote>
<p>Tomcat log:
&quot;POST /ui/webapp/conf/clear HTTP/1.1&quot; 415 1051</p>
<p>What is the right format of the cURL command?</p>
<p>This is my Java side <code>PUT</code> code (I have tested GET and DELETE and they work):</p>
<pre class=""lang-java prettyprint-override""><code>@RequestMapping(method = RequestMethod.PUT)
public Configuration updateConfiguration(HttpServletResponse response, @RequestBody Configuration configuration) { //consider @Valid tag
    configuration.setName(&quot;PUT worked&quot;);
    //todo If error occurs response.sendError(HttpServletResponse.SC_NOT_FOUND);
    return configuration;
}
</code></pre>
","['json', 'rest', 'spring-mvc', 'curl', 'http-headers']",1314175871,3918,4688115,31,True
679915,How do I test for an empty JavaScript object?,"<p>After an AJAX request, sometimes my application may return an empty object, like:</p>

<pre><code>var a = {};
</code></pre>

<p>How can I check whether that's the case?</p>
","['javascript', 'javascript-objects']",1237945185,3889,4399727,41,True
448271,What is __init__.py for?,"<p>What is <a href=""https://docs.python.org/3/tutorial/modules.html#packages"" rel=""noreferrer""><code>__init__.py</code></a> for in a Python source directory?</p>
","['python', 'module', 'package', 'python-packaging']",1232050149,3887,2704777,14,True
606191,Convert bytes to a string in Python 3,"<p>I captured the standard output of an external program into a <code>bytes</code> object:</p>
<pre><code>&gt;&gt;&gt; from subprocess import *
&gt;&gt;&gt; stdout = Popen(['ls', '-l'], stdout=PIPE).communicate()[0]
&gt;&gt;&gt; stdout
b'total 0\n-rw-rw-r-- 1 thomas thomas 0 Mar  3 07:03 file1\n-rw-rw-r-- 1 thomas thomas 0 Mar  3 07:03 file2\n'
</code></pre>
<p>I want to convert that to a normal Python string, so that I can print it like this:</p>
<pre><code>&gt;&gt;&gt; print(stdout)
-rw-rw-r-- 1 thomas thomas 0 Mar  3 07:03 file1
-rw-rw-r-- 1 thomas thomas 0 Mar  3 07:03 file2
</code></pre>
<p>How do I convert the <code>bytes</code> object to a <code>str</code> with Python 3?</p>
<hr />
<p><sub>See <a href=""https://stackoverflow.com/questions/7585435"">Best way to convert string to bytes in Python 3?</a> for the other way around.</sub></p>
","['python', 'string', 'python-3.x']",1236082981,3870,5316951,23,True
8881291,Why is char[] preferred over String for passwords?,"<p>In Swing, the password field has a <code>getPassword()</code> (returns <code>char[]</code>) method instead of the usual <code>getText()</code> (returns <code>String</code>) method. Similarly, I have come across a suggestion not to use <code>String</code> to handle passwords.</p>

<p>Why does <code>String</code> pose a threat to security when it comes to passwords?
It feels inconvenient to use <code>char[]</code>.</p>
","['java', 'string', 'security', 'passwords', 'char']",1326723642,3868,528108,17,True
8710619,"Why don&#39;t Java&#39;s +=, -=, *=, /= compound assignment operators require casting?","<p>Until today, I thought that for example:</p>

<pre><code>i += j;
</code></pre>

<p>Was just a shortcut for:</p>

<pre><code>i = i + j;
</code></pre>

<p>But if we try this:</p>

<pre><code>int i = 5;
long j = 8;
</code></pre>

<p>Then <code>i = i + j;</code> will not compile but <code>i += j;</code> will compile fine.</p>

<p>Does it mean that in fact <code>i += j;</code> is a shortcut for something like this
<code>i = (type of i) (i + j)</code>?</p>
","['java', 'casting', 'operators', 'variable-assignment', 'assignment-operator']",1325585432,3859,318974,12,True
3040833,How do I stash only one file out of multiple files that have changed?,"<p>How do I stash only one of the multiple changed files on my branch?</p>
","['git', 'git-stash']",1276548753,3853,1346999,33,True
1034621,Get the current URL with JavaScript?,"<p>All I want is to get the website URL. Not the URL as taken from a link. On the page loading I need to be able to grab the full, current URL of the website and set it as a variable to do with as I please.</p>
","['javascript', 'url']",1245785205,3833,3938933,26,True
37937984,Git refusing to merge unrelated histories on rebase,"<p>During <code>git rebase origin/development</code> the following error message is shown from Git:</p>

<pre><code>fatal: refusing to merge unrelated histories
Error redoing merge 1234deadbeef1234deadbeef
</code></pre>

<p>My Git version is 2.9.0. It used to work fine in the previous version. </p>

<p>How can I continue this rebase allowing unrelated histories with the forced flag introduced in the new release?</p>
","['git', 'rebase']",1466493780,3815,3363542,32,True
728360,How do I correctly clone a JavaScript object?,"<p>I have an object <code>x</code>. I'd like to copy it as object <code>y</code>, such that changes to <code>y</code> do not modify <code>x</code>. I realized that copying objects derived from built-in JavaScript objects will result in extra, unwanted properties. This isn't a problem, since I'm copying one of my own literal-constructed objects.</p>

<p>How do I correctly clone a JavaScript object?</p>
","['javascript', 'clone', 'javascript-objects']",1239159666,3813,2509806,83,True
1436703,What is the difference between __str__ and __repr__?,"<p>What is the difference between <a href=""https://docs.python.org/3/reference/datamodel.html#object.__str__"" rel=""noreferrer""><code>__str__</code></a> and <a href=""https://docs.python.org/3/reference/datamodel.html#object.__repr__"" rel=""noreferrer""><code>__repr__</code></a> in Python?</p>
","['python', 'magic-methods', 'repr']",1253161665,3807,1061086,29,True
1066589,Iterate through a HashMap,"<p>What's the best way to iterate over the items in a <a href=""https://docs.oracle.com/javase/10/docs/api/java/util/HashMap.html"" rel=""noreferrer""><code>HashMap</code></a>?</p>
","['java', 'loops', 'hashmap', 'iteration']",1246404254,3783,4540014,7,True
6470651,How can I create a memory leak in Java?,"<p>I just had an interview where I was asked to create a <em><strong>memory leak</strong></em> with Java.</p>
<p>Needless to say, I felt pretty dumb, having no idea how to start creating one.</p>
<p>What would an example be?</p>
","['java', 'memory', 'memory-leaks']",1308931912,3754,763044,61,True
121162,What does the explicit keyword mean?,"<p>What does the <code>explicit</code> keyword mean in C++?</p>
","['c++', 'constructor', 'explicit', 'c++-faq', 'explicit-constructor']",1222178325,3743,1296220,10,True
1519006,How do I create a remote Git branch?,"<p>I created a local branch. How do I push it to the remote server?</p>
<p><strong>UPDATE: I have written a <a href=""https://stackoverflow.com/a/27185855/109305"">simpler answer for Git 2.0 here</a>.</strong></p>
","['git', 'branch', 'git-branch']",1254734464,3738,3063138,26,True
352098,How can I pretty-print JSON in a shell script?,"<p>Is there a (Unix) shell script to format JSON in human-readable form?</p>
<p>Basically, I want it to transform the following:</p>
<pre class=""lang-json prettyprint-override""><code>{ &quot;foo&quot;: &quot;lorem&quot;, &quot;bar&quot;: &quot;ipsum&quot; }
</code></pre>
<p>... into something like this:</p>
<pre class=""lang-json prettyprint-override""><code>{
    &quot;foo&quot;: &quot;lorem&quot;,
    &quot;bar&quot;: &quot;ipsum&quot;
}
</code></pre>
","['json', 'unix', 'command-line', 'format', 'pretty-print']",1228810845,3736,1907610,63,True
215497,"What is the difference between public, protected, package-private and private in Java?","<p>In Java, are there clear rules on when to use each of access modifiers, namely the default (package private), <code>public</code>, <code>protected</code> and <code>private</code>, while making <code>class</code> and <code>interface</code> and dealing with inheritance?</p>
","['java', 'private', 'public', 'protected', 'access-modifiers']",1224359592,3729,2707694,32,True
339923,Set cellpadding and cellspacing in CSS?,"<p>In an HTML table, the <code>cellpadding</code> and <code>cellspacing</code> can be set like this:</p>

<pre class=""lang-html prettyprint-override""><code>&lt;table cellspacing=""1"" cellpadding=""1""&gt;
</code></pre>

<p>How can the same be accomplished using CSS?</p>
","['html', 'css', 'html-table', 'alignment']",1228380347,3724,2777039,19,True
1085162,Commit only part of a file&#39;s changes in Git,"<p>When I make changes to a file in Git, how can I commit only some of the changes?</p>

<p>For example, how could I commit only 15 lines out of 30 lines that have been changed in a file?</p>
","['git', 'git-commit']",1246847102,3684,710771,30,True
130794,What is dependency injection?,"<p>There have been several questions already posted with specific questions about <a href=""http://en.wikipedia.org/wiki/Dependency_injection"" rel=""noreferrer"">dependency injection</a>, such as when to use it and what frameworks are there for it. However,</p>

<p><strong>What is dependency injection and when/why should or shouldn't it be used?</strong></p>
","['design-patterns', 'language-agnostic', 'dependency-injection', 'terminology']",1222302520,3683,1271925,40,True
424071,How do I list all the files in a commit?,"<p>How can I print a plain list of all files that were part of a given commit?</p>
<p>Although the following lists the files, it also includes unwanted diff information for each:</p>
<pre><code>git show a303aa90779efdd2f6b9d90693e2cbbbe4613c1d
</code></pre>
","['git', 'git-show']",1231417592,3671,2390430,30,True
3297048,403 Forbidden vs 401 Unauthorized HTTP responses,"<p>For a web page that exists, but for which a user does not have sufficient privileges (they are not logged in or do not belong to the proper user group), what is the proper HTTP response to serve?</p>

<p><code>401 Unauthorized</code>?<br>
<code>403 Forbidden</code>?<br>
Something else?</p>

<p>What I've read on each so far isn't very clear on the difference between the two. What use cases are appropriate for each response?</p>
","['http-headers', 'http-status-code-403', 'http-status-codes', 'http-status-code-401', 'http-response-codes']",1279696918,3663,1625065,22,True
8467424,Echo newline in Bash prints literal \n,"<p>How do I print a newline? This merely prints <code>\n</code>:</p>
<pre><code>echo -e &quot;Hello,\nWorld!&quot;
</code></pre>
<p>Output:</p>
<pre class=""lang-none prettyprint-override""><code>Hello,\nWorld!
</code></pre>
","['bash', 'echo', 'newline']",1323637314,3648,3637413,24,True
322715,When to use LinkedList over ArrayList in Java?,"<p>I've always been one to simply use:</p>
<pre><code>List&lt;String&gt; names = new ArrayList&lt;&gt;();
</code></pre>
<p>I use the interface as the type name for <em>portability</em>, so that when I ask questions such as this, I can rework my code.</p>
<p>When should <a href=""https://docs.oracle.com/javase/9/docs/api/java/util/LinkedList.html"" rel=""noreferrer""><code>LinkedList</code></a> be used over <a href=""https://docs.oracle.com/javase/9/docs/api/java/util/ArrayList.html"" rel=""noreferrer""><code>ArrayList</code></a> and vice-versa?</p>
","['java', 'arraylist', 'collections', 'linked-list']",1227749795,3641,1412626,35,True
5195859,How do you push a tag to a remote repository using Git?,"<p>I added a tag to the master branch on my machine:</p>
<pre><code>git tag mytag master
</code></pre>
<p>How do I push this to the remote repository? Running <code>git push</code> gives the message:</p>
<blockquote>
<p>Everything up-to-date</p>
</blockquote>
<p>However, the remote repository does not contain my tag.</p>
","['git', 'git-push', 'git-tag']",1299253044,3640,2508376,14,True
229551,How to check if a string contains a substring in Bash,"<p>I have a string in Bash:</p>
<pre class=""lang-sh prettyprint-override""><code>string=&quot;My string&quot;
</code></pre>
<p>How can I test if it contains another string?</p>
<pre class=""lang-sh prettyprint-override""><code>if [ $string ?? 'foo' ]; then
  echo &quot;It's there!&quot;
fi
</code></pre>
<p>Where <code>??</code> is my unknown operator. Do I use <code>echo</code> and <code>grep</code>?</p>
<pre class=""lang-sh prettyprint-override""><code>if echo &quot;$string&quot; | grep 'foo'; then
  echo &quot;It's there!&quot;
fi
</code></pre>
<p>That looks a bit clumsy.</p>
","['string', 'bash', 'shell', 'substring', 'sh']",1224765451,3637,3346172,30,True
684672,How do I loop through or enumerate a JavaScript object?,"<p>I have a JavaScript object like the following:</p>
<pre><code>var p = {
    &quot;p1&quot;: &quot;value1&quot;,
    &quot;p2&quot;: &quot;value2&quot;,
    &quot;p3&quot;: &quot;value3&quot;
};
</code></pre>
<p>How do I loop through all of <code>p</code>'s elements (<code>p1</code>, <code>p2</code>, <code>p3</code>...) and get their keys and values?</p>
","['javascript', 'loops', 'for-loop', 'each']",1238047307,3621,2860076,48,True
17071871,How do I select rows from a DataFrame based on column values?,"<p>How can I select rows from a DataFrame based on values in some column in Pandas?</p>
<p>In SQL, I would use:</p>
<pre class=""lang-sql prettyprint-override""><code>SELECT *
FROM table
WHERE column_name = some_value
</code></pre>
","['python', 'pandas', 'dataframe', 'indexing', 'filter']",1371058925,3614,6813718,20,True
263965,How can I convert a string to boolean in JavaScript?,"<p>Can I convert a string representing a boolean value (e.g., 'true', 'false') into an intrinsic type in JavaScript?</p>
<p>I have a hidden form in HTML that is updated based on a user's selection within a list. This form contains some fields which represent boolean values and are dynamically populated with an intrinsic boolean value. However, once this value is placed into the hidden input field it becomes a string.</p>
<p>The only way I could find to determine the field's boolean value, once it was converted into a string, was to depend upon the literal value of its string representation.</p>
<pre><code>var myValue = document.myForm.IS_TRUE.value;
var isTrueSet = myValue == 'true';
</code></pre>
<p>Is there a better way to accomplish this?</p>
","['javascript', 'boolean-expression', 'boolean-operations', 'string-conversion']",1225843988,3605,3596148,111,True
4181703,How to concatenate string variables in Bash,"<p>In PHP, strings are concatenated together as follows:</p>
<pre><code>$foo = &quot;Hello&quot;;
$foo .= &quot; World&quot;;
</code></pre>
<p>Here, <code>$foo</code> becomes <code>&quot;Hello World&quot;</code>.</p>
<p>How is this accomplished in Bash?</p>
","['bash', 'shell', 'syntax', 'concatenation', 'string-concatenation']",1289799515,3604,5297917,31,True
3552461,How do I format a date in JavaScript?,"<p>How do I format a Javascript <code>Date</code> object as a string? (Preferable format: <code>10-Aug-2010</code>)</p>
","['javascript', 'date', 'date-formatting']",1282606106,3597,6976674,71,True
1024847,How can I add new keys to a dictionary?,"<p>How do I add a new key to an existing dictionary? It doesn't have an <code>.add()</code> method.</p>
","['python', 'dictionary', 'key', 'lookup']",1245622059,3591,5570124,20,True
3437059,Does Python have a string &#39;contains&#39; substring method?,"<p>I'm looking for a <code>string.contains</code> or <code>string.indexof</code> method in Python.</p>

<p>I want to do:</p>

<pre><code>if not somestring.contains(""blah""):
   continue
</code></pre>
","['python', 'string', 'substring', 'contains']",1281322370,3586,7350966,10,True
11304895,How do I copy a folder from remote to local using scp?,"<p>How do I copy a folder from remote to local host using <code>scp</code>?</p>
<p>I use <code>ssh</code> to log in to my server.<br />
Then, I would like to copy the remote folder <code>foo</code> to local <code>/home/user/Desktop</code>.</p>
<p>How do I achieve this?</p>
","['shell', 'ssh', 'command-line', 'copy', 'scp']",1341292678,3576,3791364,17,True
1554099,Why is the Android emulator so slow? How can we speed up the Android emulator?,"<p>I have got a <strong>2.67</strong>  GHz Celeron processor, and <strong>1.21</strong>  GB of RAM on a <strong>x86</strong> Windows <strong>XP</strong> Professional machine.</p>
<p>My understanding is that the <strong>Android Emulator</strong> should start fairly quickly on such a machine, but for me, it doesn't. I have followed all the instructions in setting up the IDE, SDKs, JDKs and such and have had some success in starting the emulator quickly, but that is very rare. How can I, if possible, fix this problem?</p>
<p>Even if it starts and loads the home screen, it is very sluggish. I have tried the <a href=""https://en.wikipedia.org/wiki/Eclipse_%28software%29"" rel=""noreferrer"">Eclipse IDE</a> in <a href=""https://en.wikipedia.org/wiki/Eclipse_%28software%29#Releases"" rel=""noreferrer"">version 3.5</a> (Galileo) and <a href=""https://en.wikipedia.org/wiki/Eclipse_%28software%29#Releases"" rel=""noreferrer"">3.4</a> (Ganymede).</p>
","['android', 'performance', 'android-emulator', 'genymotion', 'qemu']",1255347953,3566,1151734,78,True
4810841,pretty-print JSON using JavaScript,"<p>How can I display JSON in an easy-to-read (for human readers) format? I'm looking primarily for indentation and whitespace, with perhaps even colors / font-styles / etc.</p>
","['javascript', 'json', 'pretty-print']",1296081233,3544,1969081,32,True
24319662,"From inside of a Docker container, how do I connect to the localhost of the machine?","<p>I have an Nginx instance running inside a Docker container. I have a MySQL running on the host system. I want to connect to the MySQL from within my container. MySQL is only binding to the <a href=""https://en.wikipedia.org/wiki/Localhost"" rel=""noreferrer"">localhost</a> device.</p>
<p>Is there a way to connect to this MySQL or any other program on localhost from within this docker container?</p>
<p>This question is different from &quot;How to get the IP address of the Docker host from inside a Docker container&quot; due to the fact that the IP address of the Docker host could be the public IP address or the private IP address in the network which may or may not be reachable from within the Docker container (I mean public IP address if hosted at <a href=""https://en.wikipedia.org/wiki/Amazon_Web_Services"" rel=""noreferrer"">AWS</a> or something).</p>
<p>Even if you have the IP address of the Docker host, it does not mean you can connect to the Docker host from within the container, given that IP address as your Docker network may be overlay, host, bridge, macvlan, none. etc., which restricts the reachability of that IP address.</p>
","['docker', 'nginx', 'docker-container', 'docker-network']",1403236456,3542,2831881,45,True
5585779,How do I convert a String to an int in Java?,"<p>How can I convert a <code>String</code> value to an <code>int</code> type?</p>
<pre class=""lang-java prettyprint-override""><code>&quot;1234&quot;  →  1234
</code></pre>
","['java', 'string', 'type-conversion', 'integer']",1302200874,3537,6980983,31,True
14494747,How to add images to README.md on GitHub?,"<p>Recently I joined <strong>GitHub</strong>. I hosted some projects there.</p>
<p>I need to include some images in my README File. I don't know how to do that.</p>
<p>I searched about this, but all I got was some links which tell me to &quot;host images on web and specify the image path in README.md file&quot;.</p>
<p>Is there any way to do this without hosting the images on any third-party web hosting services?</p>
","['github', 'markdown', 'github-flavored-markdown']",1359006246,3530,2789821,48,True
